,Unnamed: 0,index,Unnamed: 0.1,posts,Mach,LSRP12,LSRP2,NRSM,languages,Length,sentiment,person,Person,sentiment score
225,341,503,503,"#IUT_CSE💜
#BrotherHood💜",64,2.4,2.4,14,en,23,joy,6,6,0.417786866
226,343,505,505,Best way to Protest...😎,64,2.4,2.4,14,en,23,anger,6,6,0.968138814
227,346,515,515,and Allah used an earthquake spell on Bangladesh :p :v,64,2.4,2.4,14,en,54,anger,6,6,0.943792939
228,347,516,516,India gone :D :) Kohli did it in last over :p,64,2.4,2.4,14,en,45,joy,6,6,0.428027838
229,351,528,528,"I believe the word ""studying"" was made from two words ""students dying"" 😕",64,2.4,2.4,14,en,72,sadness,6,6,0.997078657
230,353,532,532,at reunion party. had a lot fun :D,64,2.4,2.4,14,en,34,joy,6,6,0.980462193
231,356,535,535,just a few moment of making the #BanglaWash :) :D :p,64,2.4,2.4,14,en,52,joy,6,6,0.667008877
232,358,537,537,on bOaT aT cenTral zoO... with Energetic Noman  & Boshir,64,2.4,2.4,14,en,56,joy,6,6,0.996419072
233,361,540,540,"Alhamdulillah..!
yeS, #gOt it again... #thE_schOlaRshiP :) :D",64,2.4,2.4,14,en,61,joy,6,6,0.970446765
234,370,552,552,ow..really..!!??? o.O :D Mushfiqa Ferdous Meem,64,2.4,2.4,14,en,46,anger,6,6,0.78644067
235,372,557,557,at CitY CeTeR,64,2.4,2.4,14,en,13,anger,6,6,0.684050024
236,376,562,562,oh really...!!???   Nilanjona Naorin,64,2.4,2.4,14,en,36,anger,6,6,0.510176241
237,377,563,563,Here’s my Facebook movie :) . Find yours at https://facebook.com/lookback/ #FacebookIs10,64,2.4,2.4,14,en,88,joy,6,6,0.846752465
238,378,565,565,Shelfy with S M Nafi Ul (manda) :p at rickshaw....,64,2.4,2.4,14,en,50,anger,6,6,0.4563407
239,379,569,569,"at the auditorium of RC...
pc:lemon",64,2.4,2.4,14,en,35,anger,6,6,0.731777787
240,381,573,573,#chelfee  with an-assss  :p,64,2.4,2.4,14,en,27,anger,6,6,0.81406486
241,382,574,574,"first day at College...
at first #feeling_late_and_excited :D o.O
thn #feeling_bored_bored_bored_and_hot..  o.O  :o
bt I'll remember this day forever....   :) :p",64,2.4,2.4,14,en,161,joy,6,6,0.995359957
242,386,579,579,yahoo....  that 's  the  ArJeNtInA....  :) :D,64,2.4,2.4,14,en,45,anger,6,6,0.613713741
243,388,581,581,"Penalty shoot start hoye gese naki....!!!!  o.O   :D :v :p   
already  5-0   :v",64,2.4,2.4,14,en,79,anger,6,6,0.790245831
244,389,582,582,Rajshahi College a 146 ar ase pase kr kto roll hoise....!!????  o.O,64,2.4,2.4,14,en,67,anger,6,6,0.554779649
245,390,583,583,"Alhamdulillah. 
Rajshahi College a chance paia gelam... :) :D  B|
Merite a hoia gese chance..... :o  <:P  B)",64,2.4,2.4,14,en,108,joy,6,6,0.904482424
246,391,584,584,"assalamu walaykum.... frndz, plz pry for my Mother..
aj amr ammur operation holo...  Allah, tmi take taratari sustho kore dao...Ameen",64,2.4,2.4,14,en,133,anger,6,6,0.626163781
247,392,585,585,"onek din por akta santir ghum dimu....
gd nyt friendzz..
have a sound sleep with wanderfull dreams....   :) ;) :p :v",64,2.4,2.4,14,en,116,joy,6,6,0.928187311
248,400,602,602,"Some Stars Of Collegiate.. 	★	★	★	★
#Nightmare",64,2.4,2.4,14,en,46,fear,6,6,0.505639613
249,406,610,610,"With petals of roses,
Palm full of holy water,
Light of sunshine,
Fragrance of Flowers
And
Grass with the dew
I wish a very
HAPPY EID MUBARAK TO YOU",64,2.4,2.4,14,en,148,joy,6,6,0.995769262
250,407,612,612,"God wanted 2make a person full of love
He made  
MOTHER, A person full of support and encouragement
He made
FATHER, Sum1 who can offer help always.
He made
BROTHER, Sum1 to play pranks & add joy
He made
SISTER, Sum1 to care for u.
Then God decided 2make a special person who has all da qualities 2gether all in 1. . .
So He made. . .
Friends
Friendship 4evr!
""HAPPY FRIENDSHIP DAY""",64,2.4,2.4,14,en,381,joy,6,6,0.99786061
251,411,618,618,"._.-'-._
.]| ' |[
.]| ' |[
.]| ' |[ ._.-^-._
.]| ' |[_(((''' )))_.-^-._
.]| ' |['''''''''''][""""""""]['''''''] 

friends let's go to mosque..and pry...",64,2.4,2.4,14,en,148,anger,6,6,0.48107627
252,414,624,624,"Aj Savare je durghotona holo tate ami khub mormahoto..!!! pry 100 jon mara geche. ar ahoto onek. ALLAH, tader shanti dio",64,2.4,2.4,14,en,120,anger,6,6,0.58920753
253,416,629,629,"FRIEND<<<
F=Find of love
R=Root of joy
I=Island of god
E=End of sorrow
N=Night of moonlight
D=Door of heaven
So every one needs friends..
please stay with me friends...& wih other friends...& be happy forever.",64,2.4,2.4,14,en,209,joy,6,6,0.982359648
254,418,638,638,Ziya ar katich k marte isse korche... 7ta wct thakar poreo shalara ato aste bat chalai...,64,2.4,2.4,14,en,89,anger,6,6,0.72061801
255,423,643,643,"12.12.12 chole gelo. Dinta normal vabei katlo.. Temon kichui holo na...abar 100 years por asbe ""_01.01.01_""",64,2.4,2.4,14,en,107,joy,6,6,0.978982687
256,424,644,644,It's a big mistake..Don't do this mistake ever.,64,2.4,2.4,14,en,47,anger,6,6,0.478100836
257,425,645,645,Hurra.!.!.!.!.! I'm very very happy. at last Amar 2.30 ta theke pora bad dia khela dekha ta sarthok holo......,64,2.4,2.4,14,en,110,joy,6,6,0.998671889
258,427,647,647,"Notredamian Benchmate 
11710026 & 11710025",68,3.3,1.6,31,en,42,joy,7,7,0.561616898
260,431,651,651,"Happy Birthday  চাঙ্গা.. 
You just made of my Dhaka University life so memorable in a very short time from the first day onwards.. 
And remake a position just right on the left side of my chest..  I always miss your company nd sorry for missed your birthday party because no one informed me about that plan..  No matter after your xm we will celebrate both birthday together..  Okay? 
Happy?",68,3.3,1.6,31,en,391,joy,7,7,0.630493939
261,432,652,652,Happy Birthday Mrs. Zarif or  Anan Apu ❤️,68,3.3,1.6,31,en,41,joy,7,7,0.998328269
262,433,653,653,"Sometimes being a brother is even better than being a superhero ..
#Nafiz_Bhai ❤️",68,3.3,1.6,31,en,81,joy,7,7,0.971199691
263,434,654,654,"Blessed to have them as support in this world. Brothers, the ones I need in life the most ❤️",68,3.3,1.6,31,en,92,joy,7,7,0.512970924
264,435,655,655,"Happy Birthday the Western lady..
Senti Queen of BTM
We all love u soo much so please stop send this type of      msg that tomake amra kew love kori na!  
- sami, Habibi amk bell dey na 😂
- sami tui amar sathe kono pic tulos na ..
eije dp dilam nd wish o kore dilam.
Now Happy!  
okay .. once again Happy Birthday
Take love from my heart after all friend ami material bole ktha 😝
akn treat ta sundor moto diye dio..okay ?",68,3.3,1.6,31,en,421,joy,7,7,0.997182608
265,436,656,656,"Without these two brothers, the 100th photo of the Red Heaven's Diary would have been incomplete .. 
#Triplets ❤️",68,3.3,1.6,31,en,113,sadness,7,7,0.926305532
266,437,657,657,Charm  ❤️,68,3.3,1.6,31,en,9,joy,7,7,0.991784573
268,439,659,659,"Happy Birthday Robin ❤️
And oviously I miss our trio badly .. 
A lot of memories created my college life .. 
ট্রিটটা পাওনা রইলো..",68,3.3,1.6,31,en,129,joy,7,7,0.993514419
269,441,661,661,"Again MOTM 😎
And without any doubt best midfielder award will receive our CR7 ❤️
#BBFC_2018",68,3.3,1.6,31,en,91,joy,7,7,0.986767232
270,443,663,663,"I Think this year best goal award will receive our CR7  ❤️
#BBFC_2018",68,3.3,1.6,31,en,69,joy,7,7,0.993352771
271,452,674,674,Happy Birthday কাজল ❤️,68,3.3,1.6,31,en,22,joy,7,7,0.997620046
272,453,675,675,"Seriously I am Ded..
#Shironamhin 💙",68,3.3,1.6,31,en,35,joy,7,7,0.48486951
273,455,677,677,"Happy  Birthday নাসিব 
Ex provost of BTM House 😂
I Think last night you will always  remember for Prottoy Hashem bhai's 21 Khana Mair .. 🔥
#FirstPaniParty",68,3.3,1.6,31,en,154,joy,7,7,0.991881073
274,456,678,678,Happy Birthday Bestie.. ❤️,68,3.3,1.6,31,en,26,joy,7,7,0.998119771
275,458,681,681,"Heading to Amber Denim.. 
Eco Friendly Industry which already got gold medal for their eco system..

First experience for IUT BTM 17",68,3.3,1.6,31,en,132,joy,7,7,0.99854207
276,465,688,688,"From 12 am to 6am.
A journey from IUT to Puran Dhaka. Then from Puran Dhaka to IUT.
#Halka_Chill 
@NajiraBazar,PuranDhaka..",68,3.3,1.6,31,en,123,fear,7,7,0.524824619
277,466,689,689,A good friend only knows who you really are! ei meye ta e shudhu trust kore je ami single 🤔😂,68,3.3,1.6,31,en,92,joy,7,7,0.973121583
278,467,690,690,Happy Birthday Bustruck,68,3.3,1.6,31,en,23,joy,7,7,0.998310208
279,469,692,692,After A long Time with my Childhood Querulous property 😆,68,3.3,1.6,31,en,56,sadness,7,7,0.697765648
280,471,694,694,"Happy Birthday Shafil .. 
No matter what is our friendship in present time or future! 
I will always wish your every birthday nd make it special bcz of once upon a time u called me ""Bhai""..  
nd still I remember your words,  "" বন্ধু বান্ধব মানুষ নিজে হয়তো নটরডেমে পড়তে পারি নাই কিন্তু বুক ফুলাইইয়া তো বলতে পারমু আমার ভাই তানজিম ইসলাম সামি  নটরডেমে পড়ে "" And another  is ""বন্ধু বান্ধব মানুষ একটা ইচ্ছা করছস রাখমু না!  
Always take care yourself.. 
Happy Birthday Doraemon ❤️",68,3.3,1.6,31,en,473,joy,7,7,0.99696511
281,476,699,699,"শুভ জন্মদিন ছোট মরিচ
Last Time I missed your ""Bogurar Doi""
Eibar jno miss na hoy okay!! 
Du te gele Bell dio 😑
Happy Birthday Again..",68,3.3,1.6,31,en,133,sadness,7,7,0.99850297
282,477,700,700,"Really an extraordinary performance by Cristiano Ronaldo! 
One Man Army 😎
Hattrick Hero once again!! 

#বিশ্বকাপ_জমায়_দিছে ⚽",68,3.3,1.6,31,en,124,joy,7,7,0.990484715
283,479,702,702,"ব্রাজিল... :)
Photo credit: Lingkon Talukder",68,3.3,1.6,31,en,44,joy,7,7,0.95667994
284,481,704,704,"Wow IUT!
Shera shera! 😎",68,3.3,1.6,31,en,23,joy,7,7,0.838845372
285,483,707,707,"10 Days ! 
No matter .. 

#IUT ❤️",68,3.3,1.6,31,en,33,anger,7,7,0.505237937
286,484,708,708,"Finally End of Semister Final .. 
আজকেই ঈদ 🔥",68,3.3,1.6,31,en,44,joy,7,7,0.71213603
287,486,710,710,"Behind the scenes 😂
Best 🤣
Credit oviously Anika 😁",68,3.3,1.6,31,en,50,joy,7,7,0.854493856
288,487,711,711,Why 😣,68,3.3,1.6,31,en,5,anger,7,7,0.732099354
289,493,717,717,"The journey which started 5 months ago ❤️

#চলছে_চলুক .. 
#EndOfFirstSemister
#IUT_BTM 🔥

#Life_iz_Here 😎",68,3.3,1.6,31,en,105,joy,7,7,0.721625805
290,495,720,720,Is there any country named TARC outside the Bangladesh?,68,3.3,1.6,31,en,55,anger,7,7,0.492276043
291,496,721,721,"Life's good when you have such amazing players around you. ♥

#IUT_BTM17
#InterDepartmentalFootball ⚽️",68,3.3,1.6,31,en,102,joy,7,7,0.511331737
292,504,730,730,"What it means to be a Family 💜

Ornob Thanks for this excellent capture

#IUT
#BTM_Venture’18 💜",68,3.3,1.6,31,en,95,joy,7,7,0.998557508
293,505,731,731,"Getting Hyped
#Chills_Over_Thrills

Pic Credit: Tameem Sultan",68,3.3,1.6,31,en,61,joy,7,7,0.945154786
294,506,732,732,"#Chills_Over_Thrills
#Purple_Madness💜💜",68,3.3,1.6,31,en,38,joy,7,7,0.98480159
295,507,733,733,"#ChillsOverThrills
#BTMventure'18 
Are You Ready To Go?",68,3.3,1.6,31,en,55,joy,7,7,0.9748106
296,510,736,736,"Birisiri 🔥

#Brothers
#Tour_101",68,3.3,1.6,31,en,31,joy,7,7,0.81053561
297,515,741,741,"First Tour Of Varsity Life 
Need more than 50% ChiLL 😎

#আমরা_জোশ 🔥",68,3.3,1.6,31,en,67,joy,7,7,0.405521184
298,519,745,745,"#Hashtag_Marketing_Competition
#Ad_Maker_Bangladesh_18 🎥 
#Business_Magnets",68,3.3,1.6,31,en,75,joy,7,7,0.891629875
299,523,749,749,"As you know, madness is like a placidity
All it takes a little collision and the joker has just arrived... 🐸

Behind camera & edit : Shuvo
Makeup Credit    : বুয়েটিয়ান Diganta",68,3.3,1.6,31,en,175,joy,7,7,0.704915822
300,526,752,752,"Really blessed enough ❤️
#BestFriend 😎",68,3.3,1.6,31,en,38,joy,7,7,0.677590609
301,527,753,753,"The Brand Ambassador Of Unilever .. 
#FBS_Magnet 🐸
#NDCian #Tangaillla 

#আমরা_জোশ 😎",68,3.3,1.6,31,en,84,joy,7,7,0.966711819
302,529,755,755,"Happy Birthday Benchmate ❤️
I Badly miss you .. 
Two years it can be...bt time is merely a scale to measure friendship..",68,3.3,1.6,31,en,120,joy,7,7,0.967935622
303,535,761,761,"An educational institution is not a business place.
#NotOurVC
#Save_IUT",68,3.3,1.6,31,en,71,anger,7,7,0.599203527
304,536,762,762,"United we stand 
#NotOurVC",68,3.3,1.6,31,en,26,joy,7,7,0.942601442
305,537,763,763,Yessss.. Sami The Player 😎,68,3.3,1.6,31,en,26,anger,7,7,0.471695811
306,538,764,764,"PS Crew 😎
Place Of Love ❤️",68,3.3,1.6,31,en,26,joy,7,7,0.51882422
307,541,768,768,"#IUT_OIC
#Red_Heaven
#Business_Magnet
#LiveLife",68,3.3,1.6,31,en,47,joy,7,7,0.984499454
308,542,769,769,"Alhamdulillah! 😃
Got scholarship in HSC 
#NotreDame_College ❤️

#আমি_জোশ 😎",68,3.3,1.6,31,en,74,joy,7,7,0.952195466
309,549,776,776,Everyone's Life is Ordinary  until you make it Extraordinary 😎,68,3.3,1.6,31,en,62,joy,7,7,0.988196909
310,551,778,778,"Ohh!! 😍
I missed this Real Madrid team so much!
what an astonishing 1st half! 
welcome back Cris! that scissor kick though! 😍😍
I wish Messi had this team beside him 😞😫",68,3.3,1.6,31,en,167,sadness,7,7,0.9550125
311,554,781,781,The night is much Darker Before the Dawn...,68,3.3,1.6,31,en,43,fear,7,7,0.623159945
312,555,782,782,"Alhamdulillah!! IUT ❤️

Though its a little bit late.But  finally I  have fulfilled the dream of my mother  and aunty ...
Got myself a seat in IUT..Ans all thanks to the Almighty...Thanks to my family for the support..
And thanks to all of my friends.specially Jawad Ul Islam Diganta my 'room and soul'mate..thanks for keeping your support on me till the last...

#Dream_achieved ✌✌ 
#IUT  ✌
#Red_Heaven ❤️",68,3.3,1.6,31,en,406,joy,7,7,0.984293044
313,572,799,799,"One Word, a lifetime worth of memories. Brothers. Do I need to say anything more ❤️
Saadman Habib take love for the capture",70,3.7,3.7,15,en,123,joy,8,8,0.787557662
314,573,800,800,"Dreams don't come true, Decisions do

Navid Aunkon tui shera vai ❤️",70,3.7,3.7,15,en,67,joy,8,8,0.643444777
315,574,801,801,"Lost the direction, still life goes on

Tameem Sultan tui shera vai ❤️",70,3.7,3.7,15,en,70,sadness,8,8,0.993746042
316,575,802,802,"Did you really think we'd forget?

BTM er ohongkar, Agamir diptoman soinik, Jatir pothopodorahok, Sobar sneher o Valobasar patro.
Apnar jonmodine apnake janai prandhala suvechcha o ovinondon. Apnar Ujjol vobissot kamona kori.
Just fan e next time hat katish na :3

Wish you a Happy Birthday Azraf Iqbal ❤️

Always chill thakis ar BTM house eo thakis majhe majhe. You know we miss you.

And thanks to everyone who helped making this thing possible.",70,3.7,3.7,15,en,447,joy,8,8,0.951370955
317,576,803,803,"These people are life.
#endofsemester1",70,3.7,3.7,15,en,38,joy,8,8,0.795223832
318,577,804,804,"Teamwork makes the Dream work.
#brandmaster2018
#NewB",70,3.7,3.7,15,en,53,joy,8,8,0.99568224
319,578,805,805,"This is our TVC ad for UIU Brand Master 2018. Do give it a like and share.
#NewB 
",70,3.7,3.7,15,en,82,joy,8,8,0.988771975
321,580,807,807,"What it means to be a Family

Ornob Muhtasim Thanks brother for everything",70,3.7,3.7,15,en,74,joy,8,8,0.98224628
322,583,810,810,"First match of the CSBD R6 Tournament. Well played MRX.
#XoXrules #R6S
",70,3.7,3.7,15,en,71,joy,8,8,0.997694194
323,584,811,811,Tour of B.Baria. Sudden plans are always fun.,70,3.7,3.7,15,en,45,joy,8,8,0.997829258
324,585,813,813,#NotOurVc,70,3.7,3.7,15,en,9,joy,8,8,0.535068393
325,586,814,814,The Journey Begins #IUTian #Redheaven,70,3.7,3.7,15,en,37,joy,8,8,0.649995029
326,589,819,819,"What it means to be a family 

#bbct2k17
#XoXrules",70,3.7,3.7,15,en,50,anger,8,8,0.525475919
327,590,820,820,Wanna know what happens when you hate us. Well look at what happened. Just remember one number 👉 12. #halamadrid #uclwinners #beastcr7,70,3.7,3.7,15,en,134,sadness,8,8,0.662706733
328,591,822,822,Tour of B.Baria. Sudden plans are always fun.,70,3.7,3.7,15,en,45,joy,8,8,0.997829258
329,592,823,823,Proper banter. Tho not up to par,70,3.7,3.7,15,en,32,anger,8,8,0.961271107
330,593,824,824,"Adnan - Dost aita dekh toh
Monir - Ho aita shundor ase
Me - (Sees the price tag) No way in hell 😂

Proper banter today
#ragdayshopping",70,3.7,3.7,15,en,134,anger,8,8,0.961261034
331,594,826,826,No Cristiano did not just hit a hattrick. Did he? 😎 #king_of_madrid,70,3.7,3.7,15,en,67,anger,8,8,0.913157463
332,596,828,828,"For those of you who have downloaded ""The Crew"" from uplay and can't join a crew here is a fix for you guys.
If you guys liked it give it a like and subscribe to the channel.
",70,3.7,3.7,15,en,175,love,8,8,0.990865052
333,597,829,829,"Check out our new video  :D

",70,3.7,3.7,15,en,29,joy,8,8,0.914140344
334,598,830,830,Badass setup.. Though a lot of upgrade remains :),70,3.7,3.7,15,en,49,joy,8,8,0.874987066
335,599,831,831,Another day of fun.. Thanks mohakhali-bashi for arranging this.. Aarshab Anik miss korli kan? Anyways next Friday abar hobe....,70,3.7,3.7,15,en,127,joy,8,8,0.943727732
336,600,832,832,Was a great day and full of fun. #XoXmeetup #XoXrules,70,3.7,3.7,15,en,53,joy,8,8,0.990263581
337,601,834,834,Last night's gameplay. Just made a nooby montage :p. #bf3  #XoX  #XotilX_Dragneel,70,3.7,3.7,15,en,81,joy,8,8,0.676286995
338,602,835,835,Words can't express how happy you guys made me.. Thanks for a wonderful evening... Tora je ato kisu korbi bujhte pari nai. Btw spray gula aktu kom marleo parti 😂😂,70,3.7,3.7,15,en,162,joy,8,8,0.998913527
339,603,836,836,Everyone is talking about how good or bad life is or something.. And I'm just sitting here thinking about when the gtx 1080 will be coming in this country. Huh I think I'm the only one that is. #beast #nvidiagtx1080,70,3.7,3.7,15,en,215,joy,8,8,0.76037848
