,Unnamed: 0.2,Unnamed: 0.1,level_0,index,Unnamed: 0,post,Mach,LSRP12,LSRP2,NRSM,Person,dark_triad,eng_usage_ratio,bng_usage_ratio,eng_switching_ratio,bng_switching_ratio,sentiment
155,155,155,228,228,228,"দিন আসে যায়, সূর্য ওঠে,
তবু আলো ছড়ায় না...
সবই বদলায়, তবু জীবন আমার, 
সে তো বদলায় না ❤",73,3.0,2.1,13,3,"mach, psycho",5.555555555555555,88.88888888888889,0.0,0.0,joy
156,156,156,230,230,230,"GP just cut off it's data service for its users
And it has started guys
Update: Banglalink and Robi did the same",73,3.0,2.1,13,3,"mach, psycho",70.0,30.0,44.44444444444444,55.55555555555556,joy
157,157,157,231,231,231,"These kinda things push me to the limit of buying a PS4 -.- 
Just announce it for PC already",73,3.0,2.1,13,3,"mach, psycho",85.0,10.0,50.0,50.0,joy
158,158,158,232,232,232,"আপনাদের আন্দোলন 
আমাদের সরকার 
হিপোক্রেসি লেভেল অনেক বেশি রে ভাই, খেলাধুলা ভালই শিখে গেসে মাঠের বাইরের",73,3.0,2.1,13,3,"mach, psycho",0.0,100.0,0.0,0.0,joy
159,159,159,233,233,233,"What came and distorted your sight
Saw you benighted by your fright ❤",73,3.0,2.1,13,3,"mach, psycho",84.61538461538461,7.6923076923076925,50.0,50.0,fear
160,160,160,234,234,234,সাবাস ❤,73,3.0,2.1,13,3,"mach, psycho",33.33333333333333,33.33333333333333,0.0,0.0,joy
161,161,161,235,235,235,❤,73,3.0,2.1,13,3,"mach, psycho",50.0,0.0,0.0,0.0,anger
162,162,162,236,236,236,❤ Valobasha,73,3.0,2.1,13,3,"mach, psycho",33.33333333333333,33.33333333333333,100.0,0.0,anger
163,163,163,237,237,237,"Does this thing ring any bell guys?!
Another force is going to be deployed to stop the unstoppable ones 
Hope things don't go south 🤞",73,3.0,2.1,13,3,"mach, psycho",84.0,12.0,50.0,50.0,joy
164,164,164,238,238,238,"Glad this happened ❤
Otherwise Mbappe meme counts were going out of hands",73,3.0,2.1,13,3,"mach, psycho",75.0,25.0,50.0,50.0,joy
165,165,165,239,239,239,🔥🔥,73,3.0,2.1,13,3,"mach, psycho",50.0,0.0,0.0,0.0,anger
166,166,166,240,240,240,"It's been a long time since the tigers roared like one ❤
And now when they're roaring, watch them and appreciate 😍",73,3.0,2.1,13,3,"mach, psycho",81.81818181818183,13.636363636363637,40.0,60.0,anger
167,167,167,241,241,241,After a day long excitement I needed them ❤,73,3.0,2.1,13,3,"mach, psycho",90.0,0.0,0.0,0.0,joy
168,168,168,242,242,242,"To all those guys who are saying
""রাস্তা আটকায় ক্যান এসব করতেসে?!""
Give a proper thought and ask yourselves, are you ok with the abuse you face by the system?! 
If you're pussy and ignorant enough then please stay indoors, because people like you deserve to be in the shithole you live in, not on the streets where those brave ones ply and protest
(I know everyone is facing the same problem but if you ignore this situation you indirectly support those killers, cope up with this hassle if you really want a change, otherwise you can always put a finger in your anus and stop bitching)",73,3.0,2.1,13,3,"mach, psycho",89.42307692307693,10.576923076923077,55.55555555555556,44.44444444444444,joy
169,169,169,243,243,243,And the festivity begins ❤,73,3.0,2.1,13,3,"mach, psycho",83.33333333333334,0.0,0.0,0.0,joy
170,170,170,244,244,244,"Truth begins in lies
- Dr. HOUSE
(Sketched it back a year and something, I know I need to do it more often, maybe I will) ❤",73,3.0,2.1,13,3,"mach, psycho",84.61538461538461,11.538461538461538,60.0,40.0,joy
171,171,171,245,245,245,"Dushtu hoye gesi na? 🤔
Khaled Shakir xD",73,3.0,2.1,13,3,"mach, psycho",12.5,75.0,0.0,0.0,anger
172,172,172,246,246,246,"There is Ailsha
There is onek boro Ailsha
Then there's me facebooking when my family is moving to a new house :3",73,3.0,2.1,13,3,"mach, psycho",66.66666666666666,28.57142857142857,50.0,50.0,joy
173,173,173,247,247,247,"There's stupidity 
There's too much stupidity 
And then there's me going Mymensingh on a local bus 🤔",73,3.0,2.1,13,3,"mach, psycho",66.66666666666666,27.77777777777778,44.44444444444444,55.55555555555556,anger
174,174,174,248,248,248,"Eternal silence of the sea 
I'm breathing 
ALIVE ❤",73,3.0,2.1,13,3,"mach, psycho",70.0,20.0,66.66666666666666,33.33333333333333,joy
175,175,175,249,249,249,Ahaaa ❤,73,3.0,2.1,13,3,"mach, psycho",33.33333333333333,33.33333333333333,0.0,0.0,anger
176,176,176,250,250,250,I used to sketch 😪,73,3.0,2.1,13,3,"mach, psycho",83.33333333333334,0.0,0.0,0.0,anger
177,177,177,251,251,251,The never ending procedure 😓,73,3.0,2.1,13,3,"mach, psycho",83.33333333333334,0.0,0.0,0.0,anger
178,178,178,252,252,252,"I've put my trust in you
Pushed as far as I can go
For all these there's only one thing you should know ❤
#Forever_Chester",73,3.0,2.1,13,3,"mach, psycho",77.27272727272727,22.727272727272727,50.0,50.0,anger
179,179,179,253,253,253,❤,73,3.0,2.1,13,3,"mach, psycho",50.0,0.0,0.0,0.0,anger
180,180,180,254,254,254,Check mate flat Earth guys 😂,73,3.0,2.1,13,3,"mach, psycho",85.71428571428571,0.0,0.0,0.0,anger
181,181,181,255,255,255,Napoli ❤,73,3.0,2.1,13,3,"mach, psycho",33.33333333333333,33.33333333333333,0.0,0.0,anger
182,182,182,256,256,256,"And you can't fight the tears that ain't coming,
Or the moment of truth in your lies,
When everything feels like the movies
Yeah you bleed just to know you're alive!!",73,3.0,2.1,13,3,"mach, psycho",75.0,25.0,55.55555555555556,44.44444444444444,joy
183,183,183,257,257,257,"The guy who did this, must do it with something like Frozen 😂
Hilarious 🐸",73,3.0,2.1,13,3,"mach, psycho",86.66666666666667,6.666666666666667,100.0,0.0,surprise
184,184,184,258,258,258,😒 True dat,73,3.0,2.1,13,3,"mach, psycho",50.0,25.0,100.0,0.0,joy
185,185,185,259,259,259,That smirk says it all,73,3.0,2.1,13,3,"mach, psycho",100.0,0.0,0.0,0.0,anger
186,186,186,260,260,260,Jamil তোমার জার্সি কেনা সার্থক 😂,73,3.0,2.1,13,3,"mach, psycho",14.285714285714285,71.42857142857143,0.0,0.0,joy
187,187,187,261,261,261,"A world cup full of accidents
A final full of obviousness
Croatia is the team that deserved THE RUSSIA WC ❤
Heads high, well done Croats
Congratulations France 👌",73,3.0,2.1,13,3,"mach, psycho",80.76923076923077,15.384615384615383,50.0,50.0,joy
188,188,188,262,262,262,Ashfaqur Rahman Nihal's click ❤,73,3.0,2.1,13,3,"mach, psycho",33.33333333333333,50.0,0.0,100.0,joy
189,189,189,263,263,263,"Damn ❤
Pure and utter perfection 👌",73,3.0,2.1,13,3,"mach, psycho",71.42857142857143,14.285714285714285,50.0,50.0,joy
190,190,190,264,264,264,"Hello everyone
This is me Poltu Mia
And in case if you want to follow me this is what I look from behind 😌",73,3.0,2.1,13,3,"mach, psycho",82.6086956521739,13.043478260869565,50.0,50.0,joy
191,191,191,265,265,265,"And when I'm gone,
Who'll break your fall,
Who will you blame?
I can't go on, 
Let you lose it all
More than I can take!
Who'll ease your pain?
Ease your pain...",73,3.0,2.1,13,3,"mach, psycho",66.66666666666666,33.33333333333333,50.0,50.0,sadness
192,192,192,266,266,266,"It's COMING home
The plane which will carry England
IT IS COMING HOME 😂",73,3.0,2.1,13,3,"mach, psycho",69.23076923076923,23.07692307692308,40.0,60.0,anger
193,193,193,267,267,267,"And it's that time of the year
Happy depression 😂",73,3.0,2.1,13,3,"mach, psycho",70.0,20.0,50.0,50.0,joy
194,194,194,268,268,268,"Sorry, not sorry -.-",73,3.0,2.1,13,3,"mach, psycho",80.0,0.0,0.0,0.0,sadness
195,195,195,269,269,269,"And when the lights go down
I see things I can’t explain
Calling out my name
The lights go down
Holding every memory close
Tonight is for our ghosts 
😍 
Post Traumatic ❤
#MikeShinoda",73,3.0,2.1,13,3,"mach, psycho",67.85714285714286,32.142857142857146,53.84615384615385,46.15384615384615,sadness
196,196,196,270,270,270,"জ্বি ভাই, এখন বলেন
ব্রাজিল আর্জেন্টিনা এবং নেপাল ভুটান ইন্ডিয়াও জার্মানির চেয়ে ভাল খেলসে 😑
ওয়ার্ল্ডকাপ না হইলে এই বিশারদগুলারে কই পাইতাম?! 🤔",73,3.0,2.1,13,3,"mach, psycho",4.545454545454546,90.9090909090909,0.0,0.0,joy
197,197,197,271,271,271,Beauty of the game <3,73,3.0,2.1,13,3,"mach, psycho",83.33333333333334,0.0,0.0,0.0,joy
198,198,198,273,273,273,"গোটা শহর, বাতি জ্বেলে সতর্ক,
পায়ে পায়ে, হারাবার জায়গা খুঁজে মরি",73,3.0,2.1,13,3,"mach, psycho",0.0,100.0,0.0,0.0,joy
199,199,199,276,276,276,You really can't get enough of this view ❤,73,3.0,2.1,13,3,"mach, psycho",80.0,10.0,50.0,50.0,joy
200,200,200,278,278,278,"It hurts
Hurts bad enough that even though they'll never know someone is supporting them from this country, that person was in tears after the elimination
Still, I supported Germany
And all the fans out there of Brazil and Argentina and the others good luck 
Will be rooting for them again in 2022 and till death
Oh one thing I forgot to mention, I saw Germany win the WC when I was alive, at least I will be there to tell the glory of 2014 and the bitter truth of 2018
How many do really get the chance to see the team they're supporting win the cup
I did! And still proud of that, no matter the shits you say, you can't take away our glory of winning those 4 cups
I'll be there watching it all just let me be at my own for today
ADIOS for now
#Die_Mannschaft
(A bad day will never change a supporter for good :') )",73,3.0,2.1,13,3,"mach, psycho",87.74193548387098,10.32258064516129,51.85185185185185,48.14814814814815,joy
201,201,201,279,279,279,"শূন্যতায় ভেসে গেছে
শহরের সব পথঘাট
ফিরবেনা গতকাল জানি
ফিরবেনা আগামীকাল 😍
#মেঘদল",73,3.0,2.1,13,3,"mach, psycho",0.0,100.0,0.0,0.0,joy
202,202,202,280,280,280,"Well, lights are something
And light trails are just something else 😍
#light_trails #first_try",73,3.0,2.1,13,3,"mach, psycho",76.92307692307693,15.384615384615383,66.66666666666666,33.33333333333333,joy
203,203,203,281,281,281,"Didn't happen to us mate
Glad that it didn't happen 😍
(Stoppage time has become pretty much the obvious scoring time for the teams now I guess) 
#Die_Mannschaft
(A little note: already seen them win a WC while supporting them, I think that's enough for a supporter for a lifetime, but it feels good when they play like this) 💜",73,3.0,2.1,13,3,"mach, psycho",82.75862068965517,15.517241379310343,50.0,50.0,joy
204,204,204,282,282,282,"Saw first half
Guess what?
Surprise SURPRISE -_-
(Germany may follow the trend of France, Italy and Spain)",73,3.0,2.1,13,3,"mach, psycho",73.33333333333333,26.666666666666668,60.0,40.0,joy
205,205,205,283,283,283,"This night view is a stunning beauty from the corridor of South Hall
😍",73,3.0,2.1,13,3,"mach, psycho",92.3076923076923,7.6923076923076925,100.0,0.0,joy
206,206,206,284,284,284,😒 Amar Amma GERMANY ❤,73,3.0,2.1,13,3,"mach, psycho",42.85714285714285,28.57142857142857,50.0,50.0,joy
207,207,207,285,285,285,"Brazil fans can sleep now :3
Not the Argentine fans 
They still have to watch Nigeria vs Iceland with a broken heart 🐸",73,3.0,2.1,13,3,"mach, psycho",82.6086956521739,13.043478260869565,50.0,50.0,sadness
208,208,208,286,286,286,Burns 👌,73,3.0,2.1,13,3,"mach, psycho",66.66666666666666,0.0,0.0,0.0,anger
209,209,209,287,287,287,"Dreamers
They never learn
They never learn <3",73,3.0,2.1,13,3,"mach, psycho",57.14285714285714,28.57142857142857,33.33333333333333,66.66666666666666,joy
210,210,210,288,288,288,Kudos man <3,73,3.0,2.1,13,3,"mach, psycho",75.0,0.0,0.0,0.0,anger
211,211,211,289,289,289,May his last one be a memorable one ❤️,73,3.0,2.1,13,3,"mach, psycho",90.0,0.0,0.0,0.0,joy
212,212,212,290,290,290,"Kothin chilling at Liton's flat 😂😂😂
(Tokhon sobai 7up niye khushi chilo :'( )",73,3.0,2.1,13,3,"mach, psycho",35.714285714285715,57.14285714285714,57.14285714285714,42.85714285714285,fear
213,213,213,291,291,291,That's on point 😂,73,3.0,2.1,13,3,"mach, psycho",60.0,20.0,0.0,100.0,anger
214,214,214,293,293,293,খাইতে আয় -.-,73,3.0,2.1,13,3,"mach, psycho",25.0,50.0,0.0,0.0,joy
215,215,215,294,294,294,This is outrageous 😂,73,3.0,2.1,13,3,"mach, psycho",80.0,0.0,0.0,0.0,anger
216,216,216,295,295,295,"That one news 😌
Yakuza O and Kiwami coming to PC 😍
Made my day",73,3.0,2.1,13,3,"mach, psycho",76.92307692307693,23.07692307692308,50.0,50.0,anger
217,217,217,296,296,296,"Has Ubisoft lost it?! 😑 
It should've been named SPARTA instead of Assassin's Creed (Haven't seen any typical Assassin's Creed acts, no air assassination, no leap of faith, even no hood I mean wtf!?)
Well cheap weed may do this to anybody -_-
And the name is UBIshit for a reason
GONNA Successfully kill AC with a single release I guess (at least reveal looks like that, no standard Assassin's Creed material) 
So, hype khaye laav nai vai, Assassin's Creed to Ezio Trilogy ar Black Flag porjontoi, egula bogus -_-",73,3.0,2.1,13,3,"mach, psycho",68.53932584269663,29.21348314606741,51.35135135135135,48.64864864864865,joy
218,218,218,297,297,297,"কি আর বলিবো? 
সবই তো দেখেই ফেলতেসি xD",73,3.0,2.1,13,3,"mach, psycho",11.11111111111111,77.77777777777779,0.0,0.0,joy
219,219,219,298,298,298,"Defy EXTREME SPORTS
-Starting your study for Management Exam at half past one at night on the exam day and discovering the mammoth syllabus ruling out 2 chapters just because it's not extreme enough -.-",73,3.0,2.1,13,3,"mach, psycho",88.88888888888889,5.555555555555555,50.0,50.0,joy
220,220,220,299,299,299,"Giving all the credit this one deserves I'd still pick Opekkha over this any day <3
This one is also good <3",73,3.0,2.1,13,3,"mach, psycho",81.81818181818183,13.636363636363637,50.0,50.0,joy
221,221,221,300,300,300,NEW USER,49,1.9,2.8,9,4,psycho,100.0,0.0,0.0,0.0,joy
222,222,222,301,301,301,"Was fraped :(
Jara buke asha bedhe boshe chilo tader jonno shomobedona :)",49,1.9,2.8,9,4,psycho,15.384615384615383,76.92307692307693,100.0,0.0,anger
223,223,223,302,302,302,"17 episode waited and then it has started :)
Lets see if it's worth the wait",49,1.9,2.8,9,4,psycho,81.25,12.5,50.0,50.0,joy
224,224,224,304,304,304,Best ever 😂😂😂😂,49,1.9,2.8,9,4,psycho,75.0,0.0,0.0,0.0,joy
225,225,225,306,306,306,One of the classics....,49,1.9,2.8,9,4,psycho,100.0,0.0,0.0,0.0,joy
226,226,226,307,307,307,A family friendly movie :3,49,1.9,2.8,9,4,psycho,83.33333333333334,0.0,0.0,0.0,joy
227,227,227,308,308,308,Tangled wire 😵😵,49,1.9,2.8,9,4,psycho,75.0,0.0,0.0,0.0,fear
228,228,228,309,309,309,"Pathaofood is really amazing.
Had this cheese blast burger of Chillox Gulshan.

ইফতারে একটার বেশি খাওয়া প্যারাদায়ক।অনেক চিজ :(",49,1.9,2.8,9,4,psycho,44.44444444444444,50.0,50.0,50.0,surprise
229,229,229,310,310,310,জুনিয়র ভাইব্রাদারদের ভালোবাসা :),49,1.9,2.8,9,4,psycho,20.0,60.0,0.0,0.0,joy
230,230,230,311,311,311,Good old Vellore Fort....,49,1.9,2.8,9,4,psycho,75.0,25.0,50.0,50.0,joy
231,231,231,312,312,312,"I am not supposed to say anything about the movie ending :(
Though we look happy :(",49,1.9,2.8,9,4,psycho,88.23529411764706,5.88235294117647,50.0,50.0,joy
232,232,232,313,313,313,"-Kabison
-Asfi's treat",49,1.9,2.8,9,4,psycho,50.0,50.0,0.0,100.0,anger
233,233,233,314,314,314,"Happy Birthday bro :)
Pera kom khau amar moto chill hou :P",49,1.9,2.8,9,4,psycho,33.33333333333333,58.333333333333336,66.66666666666666,33.33333333333333,joy
234,234,234,315,315,315,"Seym always takes it,as it is his job to ""b lame"" -_-",49,1.9,2.8,9,4,psycho,61.53846153846154,30.76923076923077,50.0,50.0,sadness
235,235,235,317,317,317,Throwback to our last Cox's Bazar tour. An unplanned tour with the most amazing people. We decided to go less than 24 hours ago.,49,1.9,2.8,9,4,psycho,88.0,8.0,50.0,50.0,surprise
236,236,236,319,319,319,"How tall are they???

 😖😖😖😖",49,1.9,2.8,9,4,psycho,66.66666666666666,16.666666666666664,100.0,0.0,fear
237,237,237,322,322,322,"Mandatory
(মান্দাতরি)
:)",49,1.9,2.8,9,4,psycho,0.0,100.0,0.0,0.0,joy
238,238,238,323,323,323,Valobasha :),49,1.9,2.8,9,4,psycho,33.33333333333333,33.33333333333333,0.0,0.0,anger
239,239,239,324,324,324,"Class 5
I don't know how it happened but at that time to my eyes Girls were like :
Boys with a previlege to not cut their hair -_-",49,1.9,2.8,9,4,psycho,82.14285714285714,14.285714285714285,50.0,50.0,anger
240,240,240,325,325,325,2012-12-12 0:00:00,49,1.9,2.8,9,4,psycho,33.33333333333333,33.33333333333333,100.0,0.0,joy
241,241,241,326,326,326,"Off to Saint martin :)
#tourDvictory",49,1.9,2.8,9,4,psycho,80.0,20.0,100.0,0.0,joy
242,242,242,328,328,328,"Start of a new week :P
pc: Raihan Nishad",49,1.9,2.8,9,4,psycho,62.5,37.5,100.0,0.0,joy
243,243,243,332,332,332,"Badminton Partner <3 
Anime Freak <3

Cheers, dost.. 🤗🤗🤗

:P :P",49,1.9,2.8,9,4,psycho,45.45454545454545,36.36363636363637,66.66666666666666,33.33333333333333,joy
244,244,244,333,333,333,"On the way to shiliguri :)

New elf in the town :P",49,1.9,2.8,9,4,psycho,75.0,16.666666666666664,50.0,50.0,joy
245,245,245,334,334,334,This is what u do when u are on a train that doesn't move :(,49,1.9,2.8,9,4,psycho,87.5,6.25,50.0,50.0,fear
246,246,246,335,335,335,train to busson,49,1.9,2.8,9,4,psycho,66.66666666666666,33.33333333333333,100.0,0.0,fear
247,247,247,336,336,336,India tour has just begun :),49,1.9,2.8,9,4,psycho,85.71428571428571,0.0,0.0,0.0,joy
248,248,248,337,337,337,"Watching Swadesh in train like some thugs :)

Going to kolkata from chennai",49,1.9,2.8,9,4,psycho,66.66666666666666,33.33333333333333,57.14285714285714,42.85714285714285,anger
249,249,249,338,338,338,Off to kolkata :),49,1.9,2.8,9,4,psycho,60.0,20.0,100.0,0.0,joy
250,250,250,339,339,339,India is loading....,49,1.9,2.8,9,4,psycho,100.0,0.0,0.0,0.0,anger
251,251,251,340,340,340,Sheikh family get together party :),49,1.9,2.8,9,4,psycho,85.71428571428571,0.0,0.0,0.0,joy
252,252,252,341,341,341,Ajke murgi vai treat dise :),49,1.9,2.8,9,4,psycho,28.57142857142857,57.14285714285714,50.0,50.0,joy
253,253,253,342,342,342,Shundori on fire :P,49,1.9,2.8,9,4,psycho,60.0,20.0,0.0,100.0,anger
254,254,254,344,344,344,With one and only playboy thukku valoboy Atiar Chowdhury :P,49,1.9,2.8,9,4,psycho,54.54545454545454,36.36363636363637,100.0,0.0,anger
255,255,255,345,345,345,"আলহামদুলিল্লাহ! শেষ পর্যন্ত ফাইনাল হইল, আমার বইনখানা ডাক্তারি পরতে যাচ্ছে!!
দোয়া করবেন সবাই, সবার মনের ইচ্ছা পূরণ হোক।",49,1.9,2.8,9,4,psycho,0.0,100.0,0.0,0.0,joy
